brand,model,ram_gb,storage_gb,age_months,battery_health,condition,launch_price,price
Apple,iPhone 14 Pro Max,6,1024,47,69,Fair,95632,15836.0
OnePlus,10 Pro,8,128,29,74,Fair,53904,15253.0
OnePlus,OnePlus Nord 3,16,256,43,67,Poor,65808,8994.0
Xiaomi,Poco F6,12,256,43,69,Good,44008,8198.0
Vivo,V29,12,256,36,75,Good,47008,11169.0
OnePlus,OnePlus 9,8,128,36,76,Fair,53904,11536.0
Apple,iPhone 16,8,512,44,75,Good,88816,17985.0
Realme,11x,8,128,2,98,Good,33904,28826.0
Apple,iPhone 12 Mini,4,64,9,93,Excellent,75952,59192.0
Vivo,V29,8,128,38,70,Good,39904,7944.0
Xiaomi,Redmi 12,4,128,27,83,Good,32104,12326.0
IQOO,Neo 7,12,256,18,84,Excellent,52008,29532.0
Realme,11 Pro,8,256,43,69,Fair,36208,5996.0
Apple,iPhone SE 2022,4,128,2,98,Excellent,77104,72841.0
Motorola,Edge 30 Fusion,8,128,18,89,Excellent,33904,20398.0
Xiaomi,Xiaomi 12,8,128,17,90,Good,36904,20745.0
Motorola,Edge 50 Ultra,16,1024,5,96,Good,59632,46885.0
Apple,iPhone 13 Mini,4,128,22,86,Good,77104,36045.0
Apple,iPhone 12 Mini,4,64,29,81,Good,75952,26466.0
IQOO,Neo 10 Pro,12,256,23,82,Good,52008,22491.0
Motorola,G54,12,256,8,95,Excellent,41008,33347.0
IQOO,Neo 7 Pro,8,128,44,65,Poor,44904,5954.0
Nothing,Phone 1,8,128,47,58,Fair,43904,6111.0
Apple,iPhone XR,3,128,2,98,Excellent,75904,71708.0
IQOO,Neo 9 Pro,8,256,45,66,Fair,47208,7477.0
Apple,iPhone 11,4,64,6,95,Excellent,75952,64361.0
Nothing,Phone 2,8,128,6,95,Good,43904,33483.0
Oppo,F25 Pro,8,256,47,58,Fair,42208,5875.0
Realme,P1,6,128,23,81,Excellent,31504,14953.0
Samsung,Galaxy S24+,12,512,46,78,Fair,78616,14716.0
OnePlus,OnePlus 9,8,128,11,92,Excellent,53904,39772.0
Nokia,G21,4,64,42,73,Good,23952,4720.0
Apple,iPhone XS Max,4,256,33,77,Fair,79408,19859.0
Xiaomi,Redmi Note 12 Pro+,12,256,33,73,Good,44008,11738.0
Motorola,Edge 30 Ultra,8,128,10,91,Excellent,33904,25299.0
OnePlus,OnePlus 10R,8,128,3,98,Excellent,53904,49973.0
Samsung,Galaxy A35,8,256,32,72,Fair,69208,16902.0
Realme,C67,8,128,12,93,Excellent,33904,24720.0
Motorola,G84,12,256,19,87,Good,41008,21127.0
Apple,iPhone 16 Pro Max,8,1024,18,91,Excellent,98032,60305.0
Realme,GT 2 Pro,12,256,48,74,Good,41008,8193.0
Xiaomi,13 Pro,12,256,36,80,Good,44008,11153.0
Nothing,Phone 3,16,512,37,72,Fair,60416,11623.0
Motorola,Edge 40 Neo,8,128,46,73,Good,33904,6682.0
Vivo,Y36,8,128,34,80,Good,39904,11147.0
Motorola,Razr 40 Ultra,12,512,47,72,Good,45616,8867.0
OnePlus,OnePlus 9 Pro,12,256,20,89,Good,61008,31275.0
Nokia,G21,3,64,44,64,Poor,22752,2970.0
Google,Pixel 6a,6,128,41,62,Fair,69504,10342.0
Google,Pixel 8,8,256,45,61,Fair,74208,10864.0
Motorola,Razr 40 Ultra,12,512,29,82,Excellent,45616,17879.0
Motorola,Razr 50 Ultra,12,512,15,89,Good,45616,26673.0
Apple,iPhone 17 Plus,8,256,22,79,Good,84208,36162.0
OnePlus,OnePlus Nord 2T,8,128,42,65,Fair,53904,8409.0
Apple,iPhone 13 Mini,4,256,4,97,Good,79408,64331.0
OnePlus,OnePlus Open,16,512,37,73,Fair,70416,13735.0
Vivo,X90,8,256,23,84,Good,42208,18698.0
OnePlus,Nord 4,8,256,47,76,Good,56208,11533.0
Vivo,X90,8,128,4,97,Excellent,39904,35919.0
IQOO,Neo 9 Pro,12,256,10,91,Excellent,52008,38808.0
Realme,13 Pro,8,256,27,81,Good,36208,13567.0
Xiaomi,13 Pro,12,512,37,82,Excellent,48616,13314.0
Motorola,G84,8,256,28,76,Fair,36208,10919.0
Realme,12 Pro+,12,256,12,91,Good,41008,26331.0
Realme,C55,6,64,18,83,Excellent,30352,17029.0
Google,Pixel 9,12,256,35,82,Good,79008,21573.0
Vivo,V29,12,256,26,82,Excellent,47008,20506.0
Apple,iPhone XR,3,64,2,98,Excellent,74752,70619.0
Samsung,Galaxy S24 Ultra,12,256,24,87,Excellent,74008,36571.0
Apple,iPhone XR,3,64,46,74,Fair,74752,13275.0
Apple,iPhone SE 2022,4,256,23,89,Good,79408,37273.0
Apple,iPhone 15,6,512,1,99,Good,86416,75610.0
Nothing,Phone 3,12,256,21,88,Good,51008,25127.0
Apple,iPhone 14,6,128,4,97,Excellent,79504,71566.0
Xiaomi,Redmi 13C,4,128,25,88,Excellent,32104,15538.0
Motorola,Edge 30 Ultra,8,128,25,76,Fair,33904,11337.0
Apple,iPhone 16 Pro,8,512,9,95,Excellent,88816,70706.0
Xiaomi,Poco M6 Pro,8,256,21,86,Excellent,39208,20973.0
Samsung,Galaxy S24 Ultra,12,1024,28,81,Good,87832,31758.0
Xiaomi,Poco X6 Pro,8,256,43,71,Good,39208,7516.0
Samsung,Galaxy S24 Ultra,12,512,45,78,Good,78616,16556.0
Vivo,X90 Pro,12,256,12,90,Good,47008,29851.0
Apple,iPhone 14 Plus,6,256,40,81,Good,81808,17891.0
Realme,GT 6T,12,512,27,83,Good,45616,17514.0
Apple,iPhone 15 Plus,6,512,40,65,Fair,86416,13480.0
Apple,iPhone 14 Pro,6,128,45,68,Good,79504,14596.0
Xiaomi,Redmi 11 Prime,4,64,14,92,Good,30952,19169.0
IQOO,Z7,6,128,40,76,Fair,42504,7752.0
Xiaomi,Redmi Note 11 Pro,6,128,21,82,Excellent,34504,17598.0
OnePlus,OnePlus Nord CE 3 Lite,8,256,20,87,Excellent,56208,31296.0
Apple,iPhone 16 Pro Max,8,1024,37,82,Good,98032,24164.0
Apple,iPhone 13 Pro Max,6,256,17,92,Excellent,81808,52232.0
Xiaomi,Poco F6,12,256,14,91,Good,44008,26959.0
IQOO,11 Legend,16,512,36,69,Good,61416,13425.0
Apple,iPhone XR,3,64,11,94,Excellent,74752,56354.0
Google,Pixel 8 Pro,12,256,29,76,Fair,79008,22961.0
OnePlus,OnePlus Nord CE 3,8,128,8,94,Excellent,53904,43373.0
Apple,iPhone 16 Pro,8,512,22,83,Good,88816,40072.0
Oppo,F25 Pro,8,128,20,83,Excellent,39904,21197.0
Xiaomi,Redmi 12,8,256,34,83,Good,39208,11363.0
Realme,11 Pro,8,128,47,63,Poor,33904,4357.0
Xiaomi,Poco X5,8,256,12,92,Excellent,39208,28279.0
Samsung,Galaxy F54,8,256,37,70,Good,69208,14562.0
IQOO,Neo 9 Pro,8,256,48,58,Poor,47208,5585.0
Nokia,G21,3,64,22,89,Good,22752,11007.0
OnePlus,11R,16,256,28,81,Good,65808,23795.0
Xiaomi,Redmi Note 13 Pro,8,256,37,80,Excellent,39208,10476.0
Oppo,Reno 12,8,256,22,86,Excellent,42208,21924.0
Apple,iPhone 14,6,128,6,95,Good,79504,60634.0
Xiaomi,Redmi 11 Prime,6,128,36,75,Fair,34504,7287.0
IQOO,11 Legend,16,512,16,85,Good,61416,33452.0
IQOO,Neo 9 Pro,12,256,37,70,Fair,52008,9727.0
Vivo,X100,12,256,35,70,Good,47008,10957.0
Apple,iPhone 14 Pro,6,512,23,85,Excellent,86416,43043.0
Oppo,A38,4,128,9,93,Good,35104,24622.0
IQOO,Neo 7 Pro,12,256,21,82,Excellent,52008,26526.0
Vivo,X90 Pro,12,256,15,90,Good,47008,27795.0
Xiaomi,Poco F5,12,256,45,72,Fair,44008,7604.0
IQOO,Z6 Lite,6,128,16,91,Excellent,42504,27539.0
Nokia,G21,4,128,13,88,Good,25104,15229.0
OnePlus,10 Pro,8,128,19,84,Good,53904,26814.0
IQOO,Neo 7,12,256,41,72,Fair,52008,8986.0
Apple,iPhone XS Max,4,256,42,74,Good,79408,15865.0
Apple,iPhone 14 Plus,6,128,41,66,Fair,79504,12593.0
IQOO,Z6 Lite,6,128,6,94,Excellent,42504,35638.0
Apple,iPhone 14 Pro Max,6,256,33,80,Excellent,81808,26571.0
Apple,iPhone 13 Mini,4,128,44,72,Good,77104,14989.0
Apple,iPhone X,3,256,40,63,Fair,78208,11825.0
Apple,iPhone 17 Pro,12,256,39,77,Good,89008,18504.0
Xiaomi,Redmi 12,6,128,22,81,Excellent,34504,16880.0
Google,Pixel 8,8,256,33,72,Fair,74208,17353.0
Samsung,Galaxy Z Flip 5,8,256,30,84,Good,69208,24067.0
Realme,GT 6T,8,128,48,74,Good,33904,6774.0
Realme,13 Pro,8,256,4,98,Excellent,36208,32929.0
Apple,iPhone 16,8,128,39,75,Fair,81904,14742.0
Xiaomi,Poco X4 Pro,8,256,36,79,Good,39208,9812.0
OnePlus,Nord 4,12,256,12,92,Excellent,61008,44003.0
Apple,iPhone 15,6,128,7,94,Excellent,79504,65317.0
Apple,iPhone 14 Pro Max,6,128,21,81,Good,79504,36050.0
Apple,iPhone 11,4,256,45,67,Fair,79408,12768.0
IQOO,Z5,12,256,29,80,Good,52008,17899.0
Motorola,Edge 30 Ultra,12,256,42,79,Good,41008,8747.0
Apple,iPhone 15 Pro,8,256,37,82,Good,84208,20756.0
IQOO,Neo 7,12,256,44,58,Poor,52008,6153.0
Xiaomi,Poco F5,12,256,30,80,Good,44008,14575.0
IQOO,Z9,8,128,40,79,Good,44904,9578.0
OnePlus,OnePlus 9,8,128,13,88,Good,53904,32702.0
Xiaomi,Xiaomi 12,8,256,40,62,Poor,39208,4959.0
Apple,iPhone 13 Pro,6,1024,32,76,Good,95632,27734.0
Nokia,X30,8,256,4,96,Excellent,32208,28693.0
Google,Pixel 6a,6,128,40,75,Fair,69504,12510.0
Apple,iPhone 14 Plus,6,512,35,73,Fair,86416,18672.0
Xiaomi,Poco M6 Pro,12,256,7,94,Excellent,44008,36155.0
Apple,iPhone 11,4,128,25,81,Excellent,77104,34349.0
Apple,iPhone 17 Pro Max,12,512,28,85,Good,93616,35521.0
Apple,iPhone 14 Pro Max,6,1024,18,84,Excellent,95632,54303.0
Xiaomi,Poco F6,8,256,23,88,Excellent,39208,20218.0
Apple,iPhone XS Max,4,256,10,92,Excellent,79408,59905.0
Nokia,G21,3,64,39,65,Poor,22752,3016.0
OnePlus,12,12,256,24,81,Good,61008,25261.0
Samsung,Galaxy S23 FE,8,256,38,70,Good,69208,13777.0
Vivo,X90,8,128,38,78,Fair,39904,7868.0
Oppo,Find X7 Ultra,16,256,1,99,Excellent,51808,50366.0
Motorola,G84,12,256,26,85,Excellent,41008,18543.0
OnePlus,Open,16,512,37,71,Good,70416,15028.0
Xiaomi,Xiaomi 11T Pro,8,128,40,68,Good,36904,6775.0
Nokia,G42 5G,8,128,24,86,Good,29904,13146.0
Vivo,X100 Pro,16,512,36,75,Fair,56416,11915.0
Samsung,Galaxy S23 Ultra,12,1024,46,77,Good,87832,18260.0
Apple,iPhone 11 Pro,4,64,12,90,Good,75952,48232.0
IQOO,Z6 Lite,6,128,13,93,Excellent,42504,30278.0
OnePlus,OnePlus 8T,12,256,38,73,Fair,61008,11258.0
Samsung,Galaxy S23 Ultra,12,256,15,91,Excellent,74008,49163.0
Apple,iPhone 14 Pro Max,6,128,22,79,Good,79504,34142.0
Realme,GT 2 Pro,8,128,24,77,Fair,33904,11862.0
Xiaomi,Redmi 11 Prime,4,64,39,74,Good,30952,6184.0
Samsung,Galaxy S24+,12,512,3,97,Good,78616,64925.0
Motorola,Edge 30 Fusion,8,128,8,95,Excellent,33904,27570.0
Apple,iPhone 16 Pro Max,8,256,34,74,Good,84208,21760.0
Nothing,Phone 2a,8,256,44,70,Fair,46208,7762.0
Nothing,Phone 3,12,512,12,93,Excellent,55616,40550.0
Xiaomi,14,12,512,31,77,Good,48616,14891.0
Samsung,Galaxy S24 Ultra,12,1024,27,82,Excellent,87832,37019.0
Apple,iPhone 14 Pro Max,6,256,7,95,Good,81808,61132.0
Xiaomi,Poco M4 Pro,8,128,13,91,Good,36904,23151.0
OnePlus,OnePlus 8T,8,128,29,73,Fair,53904,15047.0
Motorola,Edge 50 Pro,12,256,3,97,Good,41008,33866.0
Samsung,Galaxy Z Flip 5,8,256,36,72,Good,69208,15786.0
Realme,GT Neo 3,12,256,24,81,Excellent,41008,18866.0
Apple,iPhone 15 Pro Max,8,1024,31,78,Fair,98032,27038.0
Motorola,Edge 40,8,256,40,66,Fair,36208,5735.0
Samsung,Galaxy Z Fold 5,12,256,25,76,Good,74008,27841.0
OnePlus,OnePlus 8T,12,256,27,77,Fair,61008,19316.0
Xiaomi,Poco X4 Pro,6,128,41,66,Fair,34504,5465.0
Samsung,Galaxy M55,8,256,38,75,Good,69208,14762.0
Xiaomi,13 Pro,12,256,27,84,Good,44008,17100.0
Xiaomi,Redmi Note 12 Pro,6,128,11,93,Excellent,34504,25735.0
Xiaomi,Redmi 13C,8,256,20,81,Good,39208,18292.0
Apple,iPhone 15 Plus,6,512,44,74,Fair,86416,15347.0
Apple,iPhone 13,4,128,9,95,Good,77104,55244.0
Xiaomi,Pad 6,8,256,18,85,Good,39208,20276.0
Apple,iPhone 16,8,256,4,96,Good,84208,67517.0
Apple,iPhone SE 2020,3,128,31,81,Good,75904,24457.0
Apple,iPhone 13 Pro,6,1024,47,67,Fair,95632,15377.0
Google,Pixel 8 Pro,12,128,23,86,Good,76704,34790.0
Nothing,Phone 3,16,512,26,83,Good,60416,24009.0
Realme,GT 6T,8,128,41,71,Fair,33904,5777.0
Apple,iPhone 15 Pro,8,128,1,99,Good,81904,71662.0
Realme,11 Pro,12,256,29,81,Excellent,41008,15877.0
Oppo,Reno 8 Pro,12,256,13,92,Excellent,47008,33127.0
Motorola,G54,8,128,36,76,Good,33904,8162.0
Xiaomi,Redmi Note 10 Pro,6,128,36,68,Good,34504,7432.0
Samsung,Galaxy S24 Ultra,12,256,24,85,Good,74008,32157.0
Apple,iPhone 15,6,256,24,87,Excellent,81808,40426.0
Motorola,G73,8,128,28,81,Excellent,33904,13621.0
Motorola,Edge 40 Neo,8,128,35,79,Good,33904,8919.0
Oppo,A3 Pro,8,256,37,75,Good,42208,9515.0
IQOO,Neo 10 Pro,12,256,15,92,Good,52008,31435.0
Nothing,Phone 3,16,512,10,90,Good,60416,40128.0
OnePlus,OnePlus Nord CE 2,6,128,8,93,Excellent,51504,41001.0
Xiaomi,Redmi 13C,4,128,21,81,Good,32104,14557.0
Motorola,Edge 30,8,256,21,80,Excellent,36208,18017.0
Google,Pixel 8a,8,256,14,89,Good,74208,44461.0
Oppo,Find X7 Ultra,16,256,18,90,Good,51808,28367.0
Apple,iPhone 11,4,128,18,86,Good,77104,40342.0
OnePlus,OnePlus 10R,12,256,17,88,Excellent,61008,37258.0
Samsung,Galaxy S22 Ultra,12,1024,25,86,Excellent,87832,41544.0
IQOO,Z5,8,128,12,88,Excellent,44904,30980.0
Xiaomi,Redmi Note 13 Pro,8,256,6,96,Excellent,39208,33574.0
Vivo,X90 Pro,12,256,25,80,Good,47008,18615.0
Nothing,Phone 3,12,512,3,97,Good,55616,45930.0
Apple,iPhone 15 Plus,6,512,37,82,Excellent,86416,23667.0
Vivo,X100,12,256,35,81,Good,47008,12679.0
Realme,12 Pro+,8,128,18,85,Good,33904,17533.0
Realme,12+,8,256,12,92,Excellent,36208,26116.0
Xiaomi,Pad 6,8,128,13,88,Good,36904,22388.0
Vivo,T1 Pro,8,128,27,87,Good,39904,16059.0
Realme,12 Pro+,8,128,38,71,Fair,33904,6085.0
Realme,P1 Pro,8,128,14,90,Good,33904,20541.0
Vivo,Y56,8,128,48,76,Fair,39904,7278.0
Samsung,Galaxy Z Fold 5,12,256,7,95,Excellent,74008,61448.0
OnePlus,10 Pro,12,256,19,84,Good,61008,30348.0
OnePlus,OnePlus 9 Pro,8,128,39,72,Good,53904,10478.0
OnePlus,OnePlus 9,12,256,27,76,Good,61008,21448.0
Xiaomi,Redmi 12,4,128,17,85,Good,32104,17044.0
Samsung,Galaxy S23 FE,8,128,38,77,Fair,66904,13023.0
OnePlus,OnePlus Nord 2T,8,128,25,85,Excellent,53904,25200.0
Vivo,V30 Pro,12,512,39,75,Good,51616,10452.0
Apple,iPhone 16 Pro Max,8,256,44,58,Fair,84208,11721.0
OnePlus,OnePlus Nord 2T,12,256,24,81,Excellent,61008,28068.0
Apple,iPhone 15 Pro,8,512,9,94,Good,88816,62965.0
Realme,GT 5 Pro,12,256,34,69,Good,41008,9880.0
Nokia,G42 5G,4,128,34,84,Good,25104,7363.0
Xiaomi,Pad 6,8,256,40,77,Good,39208,8151.0
Xiaomi,Poco F5 Pro,12,512,41,78,Fair,48616,9100.0
Samsung,Galaxy A35,8,256,21,81,Good,69208,31381.0
Apple,iPhone SE 2022,4,128,13,91,Good,77104,48371.0
IQOO,Z6 Pro,8,128,24,83,Excellent,44904,21169.0
Apple,iPhone XR,3,256,47,66,Fair,78208,12388.0
Apple,iPhone 12 Pro,6,128,3,98,Excellent,79504,73706.0
Apple,iPhone XR,3,64,33,69,Fair,74752,16752.0
Nokia,G21,4,64,9,92,Good,23952,16619.0
Xiaomi,Poco M5,6,128,13,89,Excellent,34504,23522.0
Motorola,G73,8,128,31,72,Fair,33904,8631.0
Apple,iPhone 13 Pro,6,512,26,77,Good,86416,31859.0
Xiaomi,Poco F5,12,256,44,68,Good,44008,8079.0
OnePlus,Nord CE 4,8,256,11,92,Good,56208,37325.0
IQOO,Neo 7 Pro,12,256,40,63,Fair,52008,7863.0
Nokia,X30,6,128,48,70,Good,27504,5198.0
Vivo,T2,8,128,36,78,Fair,39904,8764.0
Apple,iPhone 15,6,512,45,77,Good,86416,17965.0
Xiaomi,Redmi Note 12 Pro+,12,256,24,81,Good,44008,18222.0
IQOO,Z9,8,256,26,87,Good,47208,19664.0
Oppo,A59,6,128,15,90,Good,37504,22176.0
OnePlus,OnePlus 10 Pro,12,256,40,67,Poor,61008,8338.0
IQOO,Neo 10 Pro,16,512,32,83,Excellent,61416,21613.0
Xiaomi,Xiaomi Pad 5,6,256,14,91,Good,36808,22549.0
IQOO,11,16,256,30,86,Good,56808,20225.0
Apple,iPhone 16 Pro,8,128,14,89,Good,81904,49072.0
Apple,iPhone 14 Pro,6,1024,16,85,Good,95632,52088.0
Apple,iPhone 11 Pro Max,4,512,47,72,Good,84016,16332.0
OnePlus,10 Pro,12,256,37,68,Fair,61008,11084.0
Xiaomi,Redmi Note 12 5G,4,128,43,62,Poor,32104,4060.0
Xiaomi,Poco X5 Pro,8,256,29,77,Good,39208,12987.0
OnePlus,OnePlus 8T,8,128,24,78,Good,53904,21493.0
Google,Pixel 7 Pro,12,256,32,80,Excellent,79008,26799.0
Vivo,X100 Pro,16,512,5,95,Good,56416,43894.0
Oppo,A3 Pro,8,256,37,75,Good,42208,9515.0
Oppo,Find X6 Pro,12,256,42,67,Fair,47008,7558.0
Vivo,V27 Pro,8,256,29,80,Good,42208,14526.0
Xiaomi,Poco F4,6,128,18,85,Good,34504,17843.0
Samsung,Galaxy S22 Ultra,12,1024,32,73,Good,87832,24467.0
Xiaomi,Poco F4,12,256,17,89,Good,44008,24463.0
OnePlus,OnePlus Nord 2,8,128,14,93,Excellent,53904,37497.0
Xiaomi,Redmi Note 13 Pro+,12,256,23,84,Excellent,44008,21662.0
Realme,C67,6,128,22,84,Excellent,31504,15983.0
Vivo,Y100,8,256,2,98,Excellent,42208,39874.0
Xiaomi,Redmi Note 10 Pro,8,128,19,86,Good,36904,18794.0
Apple,iPhone 17,8,512,3,97,Good,88816,73349.0
OnePlus,Open,16,512,9,92,Excellent,70416,54287.0
Vivo,X90,12,512,9,93,Excellent,51616,40226.0
Apple,iPhone 13 Pro Max,6,1024,37,72,Good,95632,20697.0
Vivo,Y100,8,128,46,59,Poor,39904,4802.0
Realme,13 Pro,8,256,45,60,Fair,36208,5213.0
Oppo,A38,4,128,46,72,Good,35104,6824.0
Apple,iPhone 17 Plus,8,256,19,85,Good,84208,42387.0
Oppo,Reno 12,8,256,17,88,Excellent,42208,25777.0
Oppo,A78,8,128,26,86,Good,39904,16431.0
Xiaomi,Xiaomi Pad 5,6,128,32,73,Good,34504,9611.0
OnePlus,11,16,256,32,71,Good,65808,17829.0
Apple,iPhone 17 Pro,12,256,42,66,Fair,89008,14098.0
Realme,13 Pro,8,256,40,71,Good,36208,6941.0
Google,Pixel 9 Pro XL,16,256,42,68,Good,83808,15387.0
Apple,iPhone 12 Pro Max,6,512,31,83,Excellent,86416,31702.0
Xiaomi,14 Ultra,16,512,19,85,Excellent,53416,29875.0
OnePlus,12,16,512,33,72,Fair,70416,16467.0
Apple,iPhone 12 Mini,4,128,45,73,Good,77104,15197.0
Oppo,A78,8,128,39,69,Good,39904,7434.0
Xiaomi,Redmi Note 13 Pro,8,128,36,77,Good,36904,9002.0
IQOO,Neo 9 Pro,8,256,4,98,Good,47208,38639.0
Apple,iPhone 13,4,512,32,78,Good,84016,25007.0
OnePlus,OnePlus Nord 3,8,256,11,93,Excellent,56208,41923.0
Samsung,Galaxy S22 Ultra,12,512,16,84,Good,78616,42316.0
Apple,iPhone 16 Pro,8,256,15,87,Good,84208,48132.0
Nothing,Phone 1,12,256,10,94,Excellent,51008,39316.0
Apple,iPhone 14,6,128,6,96,Excellent,79504,68080.0
Apple,iPhone 17 Pro Max,12,256,46,65,Fair,89008,13885.0
Apple,iPhone 15,6,512,37,66,Fair,86416,15239.0
Apple,iPhone 12 Pro Max,6,256,39,80,Excellent,81808,19633.0
Xiaomi,Redmi Note 11 Pro,6,128,3,98,Excellent,34504,31987.0
Xiaomi,Redmi Note 13 Pro+,8,256,35,77,Fair,39208,8936.0
Motorola,Edge 50 Pro,12,256,42,68,Fair,41008,6692.0
Apple,iPhone 12 Mini,4,128,35,79,Good,77104,20283.0
Nothing,CMF Phone 2,8,256,38,78,Good,46208,10250.0
Xiaomi,Redmi 11 Prime,6,128,37,72,Good,34504,7467.0
Oppo,F27 Pro+,8,256,16,85,Excellent,42208,25544.0
Oppo,F27 Pro+,8,256,42,65,Poor,42208,5596.0
Xiaomi,Redmi Note 10 Pro,6,128,44,79,Fair,34504,6541.0
Vivo,X90,12,256,13,89,Good,47008,28842.0
Realme,P1,8,128,22,83,Good,33904,15297.0
Apple,iPhone 17 Pro,12,512,4,97,Excellent,93616,84269.0
Apple,iPhone 14 Pro Max,6,128,39,65,Poor,79504,10542.0
Xiaomi,Poco F5 Pro,12,256,46,58,Fair,44008,6125.0
Apple,iPhone 11 Pro Max,4,64,9,94,Good,75952,53846.0
Motorola,G62,6,128,38,70,Fair,31504,5574.0
Apple,iPhone 13 Mini,4,512,43,62,Poor,84016,10626.0
Xiaomi,14,12,256,46,75,Fair,44008,7921.0
Xiaomi,Redmi Note 11 Pro+,8,256,17,90,Excellent,39208,24489.0
Xiaomi,Poco F5,12,256,45,63,Fair,44008,6654.0
Realme,GT 6T,8,256,12,93,Excellent,36208,26399.0
Xiaomi,Poco M4 Pro,6,128,38,79,Good,34504,7752.0
Nokia,G21,4,64,36,76,Good,23952,5766.0
Xiaomi,13 Pro,12,256,9,95,Good,44008,31531.0
Nothing,Phone 3a,8,128,18,84,Good,43904,22437.0
Motorola,Edge 30 Ultra,12,256,29,74,Fair,41008,11604.0
Realme,Narzo 60 Pro,12,256,33,84,Excellent,41008,13985.0
Xiaomi,Redmi Note 13 Pro,8,256,35,79,Good,39208,10314.0
Xiaomi,Poco X6 Pro,8,256,48,68,Good,39208,7198.0
Apple,iPhone 14,6,256,32,83,Good,81808,25910.0
Apple,iPhone 12,4,64,27,78,Fair,75952,24360.0
OnePlus,OnePlus Nord 2T,12,256,16,88,Good,61008,34402.0
OnePlus,12R,16,256,34,75,Fair,65808,15320.0
Motorola,Edge 40 Neo,8,128,34,68,Good,33904,8050.0
Apple,iPhone 13 Pro,6,1024,20,89,Excellent,95632,54471.0
OnePlus,11R,8,128,33,74,Fair,53904,12955.0
Motorola,G52,6,128,34,75,Good,31504,8250.0
Vivo,X80,12,256,38,74,Fair,47008,8793.0
Motorola,G52,6,128,40,76,Fair,31504,5746.0
IQOO,11,16,256,2,98,Excellent,56808,53667.0
Motorola,Edge 50 Pro,12,256,2,99,Good,41008,35222.0
Vivo,Y100,8,128,31,83,Excellent,39904,14639.0
Xiaomi,Poco F5 Pro,12,256,11,95,Excellent,44008,33529.0
Apple,iPhone 14 Pro Max,6,256,45,61,Poor,81808,10180.0
Xiaomi,Redmi Note 12 Pro,8,256,41,73,Fair,39208,6869.0
Vivo,T1 Pro,8,128,33,73,Fair,39904,9461.0
Apple,iPhone 16 Plus,8,256,11,92,Excellent,84208,62132.0
OnePlus,OnePlus 8 Pro,8,128,15,89,Good,53904,31519.0
Vivo,Y200,8,128,19,89,Good,39904,21031.0
Xiaomi,Redmi 12,6,128,6,94,Excellent,34504,28930.0
Samsung,Galaxy S24 Ultra,12,1024,14,88,Good,87832,52033.0
Vivo,T3,8,256,11,92,Excellent,42208,31142.0
Oppo,Find X6,12,256,43,68,Fair,47008,7671.0
Nothing,CMF Phone 1,8,128,35,69,Good,43904,10087.0
Vivo,X90,8,256,21,83,Excellent,42208,21790.0
Apple,iPhone 14 Pro,6,128,21,90,Good,79504,40055.0
IQOO,11,16,256,33,69,Fair,56808,12731.0
Apple,iPhone 14 Pro Max,6,1024,7,96,Excellent,95632,80239.0
Samsung,Galaxy S23 Ultra,12,512,10,91,Good,78616,52796.0
Apple,iPhone XR,3,128,11,94,Good,75904,51500.0
Oppo,Reno 10 Pro+,12,256,11,95,Excellent,47008,35815.0
Oppo,A79,8,256,38,69,Good,42208,8282.0
Samsung,Galaxy S24+,12,256,18,91,Good,74008,40974.0
OnePlus,Nord CE 4,8,128,45,70,Good,53904,10187.0
Samsung,Galaxy Z Fold 5,12,256,43,76,Fair,74008,13499.0
Xiaomi,Redmi Note 13 Pro+,8,256,3,97,Excellent,39208,35978.0
OnePlus,OnePlus 8T,8,128,3,98,Good,53904,44975.0
Vivo,V29,12,256,16,89,Good,47008,26809.0
Nothing,CMF Phone 1,8,128,34,79,Good,43904,12111.0
Oppo,A3 Pro,8,256,35,67,Fair,42208,8370.0
Oppo,Find X6 Pro,16,512,35,81,Good,56416,15217.0
Samsung,Galaxy Note 20 Ultra,12,256,7,95,Excellent,74008,61448.0
Vivo,Y36,8,256,29,74,Fair,42208,11943.0
Oppo,F25 Pro,8,256,47,73,Fair,42208,7394.0
Realme,Narzo 60 Pro,12,256,45,58,Fair,41008,5708.0
Apple,iPhone X,3,256,30,71,Fair,78208,20434.0
OnePlus,OnePlus 9 Pro,12,256,35,75,Good,61008,15236.0
Oppo,Reno 11 Pro,12,256,46,58,Fair,47008,6543.0
Oppo,A79,8,128,28,84,Excellent,39904,16625.0
Apple,iPhone 11 Pro Max,4,256,44,62,Poor,79408,10043.0
Nothing,CMF Phone 2,8,128,5,96,Excellent,43904,38354.0
Xiaomi,Poco F4,6,128,34,77,Good,34504,9277.0
Realme,C67,6,128,47,69,Good,31504,5869.0
Vivo,V27 Pro,8,256,33,71,Fair,42208,9733.0
Realme,11 Pro,8,128,22,80,Excellent,33904,16382.0
Xiaomi,13 Pro,12,512,22,88,Good,48616,23256.0
IQOO,Z7,6,128,9,94,Excellent,42504,33481.0
OnePlus,OnePlus 9R,8,128,45,64,Fair,53904,8279.0
Apple,iPhone 13 Pro,6,128,5,97,Excellent,79504,70178.0
OnePlus,11,8,128,38,74,Fair,53904,10083.0
Vivo,X100,16,512,43,65,Poor,56416,7480.0
